*ं*ो*ि*	JJ
*ी*ी*ी	UNK.NN
*िं*ो*्**	UNK
*्**ा***	JJ.NN
*्*ा**िं*्*ी******्*्*्*्**	UNK
**्*ा*ा*ा*	XC
*ा*ा*ि*ा	NN
*़ौ**ा*ी	UNK
**्**़*ा	UNK
***ु*़्*	UNK
*े*्*्*े*ों	UNK
*ा*ि***ू*	UNK
***िं**ु*	UNK
**्*्*ि**ो*	NN
*ि*ा*ै	UNK
*ा*ी*ं*ा	NN
*ि*्*ा*ो	NN
*ो***े**	NN
*ैं**ा*	UNK
*ा*्*ा*्*ों	NN
*ू*्**	UNK.RB.NN.JJ.VM
ः**्*ि*	UNK
**ो*	NN.XC.VM.JJ.UNK.NNP
*ा**ी*ा*	XC.NN
**्***्**ा**	UNK
**़*्*ै*	UNK
*****्*्*्*्**ा*ि*ा*	UNK
*ें*़*े*	UNK
*****्*्*्*्**ा**ं*्*	UNK
*ो**ा*ं**	UNK
**ु*ां*ि*	JJ
*ो*्*ों	UNK.NN
***्*ा*ि*	JJ
*ी*्***	UNK.JJ
*ा*****्*्*्*्******्*्*्*्****ा*****्*्*्*्**ों	UNK
*्**ो*ी*िं*ु*ृ	UNK
***ौ*ा*ि*ी*	UNK
*ौ*ं*्****	UNK
*ा***ं*ि*	UNK
*ी*्**ा*्*ा	NN
*ा*ं*्*ि*ों	UNK
*ु**ो*ि*	NN
*****्*्*्*्**ा*ि*****्*्*्*्**	UNK
*ि*ि*ों	UNK.NN
*ी**ै*ी	UNK
*े*ि*ि*्**्*ी	UNK
*ा*ं**ि	XC
*ु*ा*ृ*ि*ां	UNK
*ि*्*ा**ि*्*ा**	UNK
***्***ा**ु*	UNK
*ो*ि*ी*	JJ
*े*ा**्*ि**	UNK
*्*ै***े	UNK
*ी***्**्*	UNK
*ा**ु**ी	UNK
*ा*्*ं*	NN
*ं*्*ि*ी*	XC
**ो**	RP.NN.XC.VM.JJ.UNK.NNP
*ा**ु**ा	NN
*ुं**ू	NN
*ुं**ु	UNK
*िं**ा	UNK.VM.NN
*ुं**े	NN.JJ
**ा***ि*	UNK
**्*ु*े*ं*़	UNK
*ी*ो*े*े*ी	NN
**़*्*ि*	UNK
**़े**़ि*ों	UNK
*े**ूं	UNK
*्*ू*़्*ी*	UNK
*ं*्*ि**ं*्*	UNK
*ि**ें	NN.XC.VM.PRP.WQ.UNK
*्*ै*े*्*ु**	UNK
*ा*्*ी*ो*	NN
*ा*ी*ु*ा	NN
*़*ि*	UNK
***ा*े**ि*़े*ि*ां	UNK
*्*ा*ा**ी	JJ
*ै*्*ा**ि*ी	UNK
**्**ें**	UNK
*ु*्*ा*ु*ं	NN
*़्*ो*ि***ं*ं*ी	UNK
*ै**ि*ि*्*ी*	UNK
*ा*्*ु*ि*	NN
*ु**्*ा***्*ि*ों	UNK
**्**ी***	UNK
*्*ा*ा**ो	NN
**्**ा*ी**	NN
***िं*	XC.UNK.JJ.NN.NNP
*्*ैं*ा**ी	NN
**ुं*ं*****्*्*्*्***	UNK
**्*ु*्**ा	NN
*ैं*ं*	UNK
*्**े***ो*ू	UNK
*ें**ा**	UNK
**़**ि**ा	UNK
**्*े*ी*	JJ
*ि*ा**ो*ों	UNK
**ि*ा***ा*ी	NN
*े*ु*ा*	XC.NN.JJ
*ै*़्*्*ि*ां	UNK
***ो*ि*ों	NN
**ा**ु*	UNK
**्*े***़्*े	UNK
*्*ा*ा**्*	JJ.NN
*ो*़ी**ो*़ी	UNK
*ीं*ा*ा*ी	UNK.NN
**्*ा****ि*्*ा*	UNK
*ि*्**ृ*ि*ों	NN
***ू*ी**	NN
*ु***ें	NN
*ो**ि*ा*ं	UNK
*ि*ू***	UNK
*़्*ो*ि*ि*ों	UNK
*ं*े*ा*्*	UNK
***ो*ॉ*ि**	UNK
*्**्***ा*े	UNK
*्*ें*्*ि*	UNK
*ौ***्***	UNK
*्*ा*ा**ा	UNK
**्*ो*्*ू*ि*े*ें*	UNK
***़ी**	UNK
*ा*ि**ा*	UNK
*ा***िं*़ी	UNK
**ा*****्*्*्*्**ा	UNK
*्*ि*्*ी	NN
*्*ा***ि*े**्*ों	UNK
*्*ि*्*्	XC
**्**ि*ं*	UNK.JJ
*्*्*ा*ा	UNK
*्*ि**ं*्*ी	UNK
**्*ि**	UNK.NN.JJ
**ि****ु*्*ि*ा	UNK
*िं**े	VM.NN
*िं**ी	UNK.JJ.NN.NNP
*िं**ृ	UNK
**्**्*ा*्	CC
*ो*ू*	UNK.NN
*़्*ा*ं**ू*	UNK
***ा*ु*ू*	JJ.NN
*ं**्*	NN.XC.JJ.PSP:?.UNK.NNP
**्*ि*ो*्*ो*ी	UNK
*ि*़*्*	UNK
****ा*	NN.XC.VM.JJ.UNK.NNP
*ु*्*़ों	UNK
*ि*ा*़े*े	UNK
*ि*े**ि*ा*	UNK.NN
*ि**ां**ा*ं	NN
**ं**ि*ों	NN
*ि*ा**ं**	JJ.NN
*्*ि*े***्*े*ी	UNK
**्*ी*्*	JJ
*ू****ु*्*ि	UNK
**ु**्**ों	UNK
**ू****े**ा	UNK
*्*ी**ि**्*	UNK
*ं*्*्*ु*ं*ा	UNK
*े***ं*ो*़ि*ा	UNK
*े*े*ि*ा	UNK
*ो*ि**ू*ो	UNK
*े**्**्	UNK
*्**ि*्*ं*्*ि*ों	NN
*ि***ी*़	UNK
*ं***्**्*ं*	UNK
**ुँ*ा*	VM
*ो**ा**े***	UNK
**्*ो*्*	NN.JJ
**़***़*ो*े	UNK
*ा*ा*ा*ं	UNK
****ा*ा*	UNK.JJ.NNP
*्**्*ू*	UNK
*ि*ि*	NN.XC.VM.JJ.UNK.NNP
**्*ै****े	UNK
*ो*े*ा*	UNK.NN
*े*़ों	UNK
***ो*्*ा*ं	NN
*ु*ां*ू	UNK
*ी*ा*्***े	UNK
*ू**ौ*ि*	UNK
*ं*े**ा	NN
*ू*ि*ा*्*	UNK
***़ेः	UNK
***़ें	UNK
*ं**ु*्*ि	NN
*ि*****्*्*्*्**ु*	UNK
**ा*े**ं*ा**े	UNK
*ि*ी*ैं*	NN
**्***्**	UNK.JJ.NN
*े***ु*ा**	UNK
**्*़*ी	UNK
***ि**्***ी*	JJ
*ँ*ि	CC
*ं**ी*ों	NN
*ां*ो*़्*	UNK
**ें*ि*ों	NN
*्*****ि*े**	UNK
*ु*्*ौ**ु*्**	UNK
**ॉं***ॉं	UNK
*ि*्*ां*ों**	UNK
***्*ो*्*ैं*ी	UNK
*ै***ा	UNK.NN.NNP
*िंं*	UNK.NNP
*िः*ु*्*	XC.JJ
**ो*ि**ं**	UNK
**्**ू*्*ी	UNK
*्*े*़ि*	UNK
*़*****ी	UNK
**्*ा*़्*	UNK
*ं*े**े	UNK
*ं***ॉ*	UNK
*्*ा*़्*ा*ं	UNK
*ै****ं**ा*ा*ी	UNK
*े*े**े*े	UNK
***े*ा*	UNK.NN
*ी**ें	QC.UNK.NN
*े*े*ि*्	JJ.NN.NNP
**ा*़ि*ा	UNK
*्*्*ी*ु*ू*	UNK
*े**ि*ा*े*	UNK
*ा*	RP:?.RP.RDP.NN.VAUX.XC.RB.VM.ECH.CC.QC.DEM.JJ.QF.PSP.UNK.NST.NNP
*़ि**	UNK
*ृ*ु	XC.NN
**********	QC.UNK
*े*े*ि*ी	UNK
*ू***ि**ी*ों	UNK
*ा*्**ि**ा*ं	NN
**्*्*ा*ा*	UNK.NN
***्*्*ा*ी*ृं*	UNK
**े*्*्*ि*्*े	UNK
*ां*्*ें*ों	NN
*्****े*्	UNK
*ृ*ां	VAUX.NN
*ी*्*ं**ों**ा*्*्**ा*	UNK
**्***ै*ा*	UNK
*ा**ी*ि*ि*्*ा*	NN
**्*ा*ों**ु*़्**	UNK
*ूं*़*ा	UNK
*ं******्*्*्*्**्*ि**	UNK
*****्*्*्*्**ू*ों	UNK
*ी**ु***ा*	UNK
*ां**्**ा*ि*	UNK
*ु*ा*ों	UNK.NN
*ू*्**ू**	UNK
**ि*ु*****्*्*्*्**	UNK
*ी*ा*ें	NN
***्**े**े*्*	UNK
*्**ा*्*	UNK.NN
**ि*ि*ों*	UNK
*ा*्*ो	XC.UNK.VM.NN.NNP
*ं*्*ा*्*्*ी*	UNK
*्*ा*्*ो*्*ि	NN
*ा*्*े	JJ.UNK.VM.NN
**ु*ा***ी**ा	NN
*ा*्*ू	UNK
*ा*्*ु	NN
*ा*्*ी	NN.VAUX.XC.QC.JJ.UNK.NNP
*ा*्**्**	XC.JJ.NN
*ृ*्**ृ*	NNP
*****्*्*्*्***्*ि*	UNK
*ा**ो*ॉ*ि*	UNK
*े*****्*्*्*्**ी*ी**	UNK
**ा**ा*़ा	UNK
*ा*्*ी**ा**	UNK
*ं**ू*ि	NN
*ैं**ैं	UNK
*ा*्*्*ा**	NN
*्*ा*़्*ा*ों	UNK
*़ा*े*ी	UNK
*ि*ी**ृ	UNK
*िं*ा*ू*्*	UNK.JJ
**ू***्*ि*ा	NN
*ू*ा*े	JJ
**्***्*ा*ि*	UNK
*ू*्**े*्*ा	UNK
**ै*़्*्*ो*ी***	UNK
*ि*़ा**ी	UNK
*ूं*ी**	JJ
*े***ा**ों	NN
**्*ो*्*ी**	UNK
*ा*्**्*ं**ा	UNK
*ै*्*ी*	UNK.JJ.NN.NNP
*ां*ूं*ा	VM
*ै**ृ**	UNK
*ैं**ा*्*िं*	UNK
*ै*ो**	NN
*ा**ै*्**	XC.UNK
*ा*ु*्*ि*	JJ
*्***िं*ा	UNK
*ा*्*ा*़्*ों	UNK
*ा*्*ः	NNP
*ा*्*ं	UNK
*ं*****्**ि	UNK
**े*ा**ि**ा	UNK
***ां*्*ि*	UNK.JJ
*ा*्*ा	CC.XC.UNK.JJ.NN
*्*ां*ि*्*ो	NNP
*्**ै*ि*ा*ि*	JJ
*ो*़े**ो*़े**	UNK
*ा*ा*ि*्*	NN
*ि*े**ं*्*ी	XC.NN
*ं**ं*़*	UNK
**्**ो*्***ं*ो*्*	UNK
*ा*ा*ा**्*ो*्*ो*	UNK
*ा*ा*ा*	JJ.NN.CC.XC.RB.UNK
*ो*ा*्*	XC.UNK.NN.NNP
**ी*ं*्*ृ*ि	UNK
*ं*ा*्*ा*	NN
*्*्*ा***	XC.UNK.VM.NN
*ा*ि*ै*	UNK
*्***्*्**	NN
*ै*ी**ु*ै*ी	UNK
*ी*़*्**	UNK
**े*े*ी	NN
*ु*्*ा*ों	NN
*ा*्**ा*****ी	UNK
*्*्***	UNK.NN.NNP
**ु*ा*्*	NN
*ं*ी**ा*ी	UNK
*्*ु*्**्*	JJ
****ि******ि	UNK
**ा*ूं*ी	NN
**ुँ*ा*े	VM
**ु*ू*ि*ों	NN
*ृ****े*ि*ों	UNK
*्*ौ*्*ो*ि*	JJ
*े*ा*ू*्*ा*ी	UNK
**ि*्*ृ*	UNK.JJ
*ा**ू*्*्*ि	UNK
*्**्**्*ी	UNK
**ॉ*ि*ी	NN.NNP
**ु***	UNK.NN
**्*ा****	UNK.JJ
*ा*ा*ु*ू**	XC
*ू***ि*	UNK.JJ
**़्**ा*****ि*ों	UNK
*ि*ा*ा*्*ा*	UNK
*ो*ां	UNK.NN
*ो*ाः	VM
**ूं**ों	UNK
*िं*ुं*्*ा*	UNK
******्*्*्*्**ा*	UNK
*ौ*ां	JJ.NN
**े*ाः	VM
*ृ*ि*ों	NN
*ी***ि*ं	UNK
*्**्*ि**	JJ
**ा***ा**्*ों	UNK
*ृ*्**ू*ि	NN
*ा*्*े*्*ु*ि**	UNK
**ा*ैं*	NN
***़्*ु*ा*	UNK
*******्*्*्*्**ा*	UNK
*ू*ा**	UNK.NN
*्*ू*्*ि**ा**ों	UNK
*ी**ो**े	UNK
ी	QC
*ु*ा*ि*ी*	XC.JJ.NNP
**्**ा*ि*ु*	NN
*ि*्*ि*्*ं*	UNK
*ां*़ी*ु*	UNK
*ृ*्**ू*ी	UNK
*्*ि*ि*	XC.UNK.NN.JJ
*ें**े*	XC.UNK
*े*्*ा**्	UNK
**ु*ू***ू**	UNK
*ी*ि**ि*ा*	UNK
*ु*्*ि*ी*ि*ो	NNP
*ा*ो*्****	UNK
*ा*ा*ि*ि**	NN
*ू**ृ*्*ि	NN
*्*ै*़्**	UNK
*्*ै*ि*्**्*	UNK
*ै*्*ो*ि**	XC.NN
*ं*ी***ा**	UNK
*ि****ा	JJ
*ा*़*	UNK
*्*ा*ी**ृ*	JJ
**ं*ो*्**	NN
*ुः***ु*	UNK
*िं**ी*ो*ा	UNK
*ै*ं*	UNK.NN
**ा**्**ों	UNK
**ि*्*ो*ें	UNK
*ा*ं*़्*े**	UNK
**ॉ*ि*ि	UNK
*्**ी*्*	JJ
*्**्**्*ि	UNK
*्**ा**ि*	UNK.JJ
*़*ा**े	UNK
*़*ा**ी	UNK
**्*ा*ं*ि*ो	UNK
**े**ू*्*ि	UNK
**ा*्*ि*ां	UNK
*ि**्*ा*ि*ां	NN
*े*ा*्**्*	UNK.NN
**ुँ*ा*ा	VM
*ै**्*ों*ि	UNK
**्*ि***ू*्*	UNK
*ौ*्*	XC.UNK.JJ.NN
*्**ि***ों	UNK
*ु**्**ें	UNK
*ैं**ा**े*ी	UNK
*ि*्**ो*्*	UNK
*ं*्*ा**ी	NNP
*ु*ू**	XC.NN
**ुं*ें*े	VM
*ु**्*ृ*	JJ
*े*्*ा*्*ो*ा**	NNP
*ो**ु*ी	JJ.NN.NNP
**्*ों**िं*ू	UNK
*्**े***्*ा*ा	UNK
*े*़्****े	UNK
*ं**ा*े	UNK.VM.NN
**्**ो*ी*	JJ
*ि*्*ा*ि*ा*	NN
*्*ो*ि**	XC.UNK.NN
*ु*ा****ि*ा*	UNK
*ं**ा*ी	JJ.VM.NN
**ा*्*़	UNK
*्*ा*ि**्*ि	NN
**ा*्*ा	XC.UNK.NN.NNP
**ा*्*ि	XC.NN
*्*ू*्*ि**ा**	UNK
*्*ां**ा*्**ों	NN
**्*ि*ा***	NN
**्**्*े*्*	UNK.JJ
*ु*ा**ु*	NN.NNP
***़*ो**	UNK
*ि*****्*्*्*्**ा	UNK
*ि*ी***े	UNK
*ो***ो*़	UNK
***ी*ि**ी	UNK
**ि*ि*ा*िं*	UNK
*ा*्*****	UNK
**ं*ा*ि*	JJ
*ु*ु*ु*ी	NN
*ा*ु*ा*ों	NN
*ि*ि**ि*्*ा*	UNK
*ृ*ां***ा*	UNK
*ि*****्*्*्*्**ू	UNK
*ि*****्*्*्*्**ी	UNK
*ि*****्*्*्*्**ु	UNK
*़ै**ों	UNK
*ि*्*	JJ.NN.XC.RDP.VM.RB.UNK.NNP
*ा*्**्*्*ा*ं	UNK
*ू***ा**़*	UNK
*े***ी*ी	NN
**ु*ं**	XC.UNK.NN
**ा*्*ी	XC.UNK.NN.NNP
*ं*्*ों	NN
**्*ी*ि*	JJ
*ं**ा*ा	XC.UNK.VM.NN
**़ूं*ा	UNK
*्*ां**ी*	UNK
*ि*ा*ि*्*े*ों	NN
**ा*्*ो	UNK.NN.NNP
*ु*्***ं	UNK
*ा*्*्***ा*्*ों	UNK
*ा**्**ु**	NN
*ं**ा*ं	UNK.NN
**़्*े*ो*	UNK
*ा*े*्*ा*	NN
**्*े*ि*े*	UNK
*्*े**ा*्*	NN
*ो**ु*़	UNK
*ं*्*ा**ा	NN
*ै***ि*ि*्*ी*ृ*	UNK
*्*ा*ा*ी***ु*्*	UNK
*ं*्*े*	XC.UNK.JJ.NN
*े***ी*	NN.JJ
*ा*्*्***ौ*ा	UNK
*ु***ू*्*ों	UNK
*****्**्*	UNK
*़्*ो*ा**ि*	UNK
**ु*ां	UNK
*ो*ा*ि***्*	NNP
**ु*्****्*	UNK
*ा***िं*ा*	UNK
*ि*ो*्*ा*	NN
*ां*ी*े	UNK
****़ू	UNK
**्*ु*ा*ू*्*	JJ
****़ी	UNK
*्*ॉ*़*्*्*	UNK
****़े	UNK
**ि*ां**ः	RB.QF
*े*ा*्*ि	NN
*ू*्*ि**्*े*ी	UNK
*ि*ं*े*ा*ं	UNK
*ि**ुं*ि*	UNK
*ो*ं*ें	UNK
*्*ें*्*ों	UNK
***्**ों**्**ं**ों	UNK
*ृ*****्*ि	UNK
*ि*ू*ा*	UNK
*्*ां**ि*	JJ
*ु*ा*	NN.XC.VM.JJ.UNK.NNP
*****ा**ु*ा*	UNK
***्*ि*्*	UNK
*ै*ा*्*	NN
*ि*े**्**ा	NN
*ा*ंा*ि	UNK
*्**ं*ा*	UNK
*्***ाः	UNK
*ि*्*ा*ि*्	NN
*ु*्*ा	NN.VAUX.XC.VM.JJ.NNP
*ु*्*ि	XC.NN
**्*ा**े	UNK
**्*ु*्*	XC.INTF.JJ
**ी**े**	UNK
*े**ि*ि	NNP
*े**ा*ृ	UNK
**्*ा**ी	UNK.JJ.NN
*ी*ा***ें*	UNK
*ि**ु*	VM.UNK.JJ.RB.NNP
*ू*ि*ि*	NN
*ॊ*ॊं	NN
*ी*ा*्**	JJ
*ं*्**ि*ं*े	UNK
*ि*्*्*ि*़्*	UNK
**्*ा**ि	XC.UNK.JJ
**्*ा**ा	JJ.UNK.VM.NN
**्*ा**़	UNK
*ी*ा**ें	UNK
*ै*्**ू*्**	RB.JJ
**ुं*़्*	UNK
*ु*्*ी	RDP.NN.XC.PRP.JJ.UNK
*ु*्*ु	NN
*ु*्*ू	XC.UNK.NNP
*ु*्*ृ	UNK
*ं**ों	UNK.NN.NNP
*ु*्*े	NN.XC.PRP.JJ.B-NP.UNK
*ो***ीं	XC
*ं*्*ू**ी*ृ*	JJ
*ु*्*ो	UNK.NN
*ों**ं***	UNK
**ु*ां*ि*ों	UNK
**्*ा*****	UNK
*ै***ां*्*ि*	UNK
**ा**्**ा	UNK
**्***े**ा	UNK
*ा*ी***ै	UNK
*ा**्**ा**िं*	UNK
*्*ा*ा**ों	NN
**ा**ा*ा*ी	JJ
**्*ो***ं*ों	UNK
*ा*ु**ि*	VAUX.UNK.JJ.NN
*ि*ा*ा*ि*ा*	UNK
*ां***ा*	UNK
*्**्**ू*ि	NN
**्*ौ*ि*	JJ
*ि*्*ि*्**ों	UNK
*े*़ि*	UNK
*ो*ु*्*ों	UNK
**ा*्*ों	UNK.NN
*ि*़े*ि*़ै	UNK
**्*ें*ो*े	UNK
*ि*्***िं*े	JJ.NN
*ृ*ि	XC.NN
*ुं**ो**	UNK
*ी*ी**ी	UNK
***ां***्**ं*	UNK
*ी****्*ु	UNK
*्**ि**ा	UNK
*्**ि**ि	UNK
***ु*ि*ों	NN
**्*ृ*्*	UNK.JJ
**्*ी*ों	NN
*ै**ा*़ी	UNK
*ु*्*ा*्**ू*्*	JJ
***ि*्***ी*	UNK
**्****ै*	UNK
*ु**ा*ृ*्*ि	NN
*ैं*ि***ि*	NN
*ि*्*ां**ी*	JJ
**्**्*ु*	UNK
*ा****ि*्*ों	UNK
*ं*़्*ू**्*़	UNK
*े*़्**े*ु*े*ा	UNK
*े**ि**ें	UNK
*ं*े**ं*े	UNK
**ू***ं*	JJ
*ो**ा*ं*	UNK
*ं**्*े*ी*	JJ
*ु*्*ि*ां	NN
*ु*्*ि*ाँ	NN
*ू*े*ी	UNK.VM
**्*ो*ि***	NN
*ा**ो*्**	UNK
*े**ीं	UNK.VM.JJ
*ौ**़ी	UNK
*ीः	VAUX.PSP.VM
*ीं	RP.VAUX.XC.VM.PRP.NNP
*ा*ं*्**ा*ि*	UNK
*ा****्*	UNK.NN.NNP
*े*े*ु	UNK
*ं**्*्*ं*्*	UNK.NN
*े**ां	UNK
*्*ा**ि**ा*ं	NN
*े***ा**	UNK.NN
*ी*्***ी*्*	UNK
***्*ि*्*्*्	NN
*्**ि*ू*ों	NN
*्*ा**ु*	XC.UNK.NN
*ू*े*ा	UNK.VM
*ी*ि**ा*ी	UNK
*ै*ू**ं*	NN
*ु*ूः	UNK
***ा**्**	JJ
*्***ो**ि**	UNK
*्**्*ो*	UNK.NN
**े**ं*ं*ि*ों	UNK
*ा*ो**ा*ा*	UNK
*ो*े*्*्**ा*	UNK
**्*ी**े***्*ी	UNK
*ा****ा*्*	UNK
*****्*्*्*्**ं*	UNK
*ै**ा**ि*	UNK
**ीं*्**ा*	UNK
***ो*्*ा	UNK.NN
***ो*्*ि	UNK
*्*ी*्**ि	NN
*़्*ो*े	UNK
*्*ं*ि*ों	NN
*ू***ा*ी	JJ
*ृ*्*ु***्*ा	UNK
*ि*्*ं***	NN
*ां*ी**े**ू	UNK
*ै*ृ*	UNK.JJ
*्*ु*्	XC
*ी*ं**ों	UNK
**ी*ि*ो*ा*्**	UNK
*ा*्***़	UNK
**्*****ि*	UNK
*ि*ि*़े*्*	UNK
*ो*्*्*ू*	NN
*ुं**ा	UNK.VM.JJ
*़्*ैं**्*	UNK
*ि*ि*़ं*़	UNK
*ी*ा*ं	UNK.NN
*ि*़्**ों	UNK
*ी*ा*ँ	NN
*़ि*िं*्*़	UNK
*ा*****्*्*्*्**े	UNK
*्*ा*ा*ा*ि*	UNK
*ा*****्*्*्*्**ु	UNK
*ि*ि*िं*	NN
*ु*्*ं*	NN
*ं*ें*	XC.UNK.NN
**़्*ा*्*ा	UNK
*ि*ी**ि	UNK
**ा*ा*	JJ.NN.XC.VM.RB.UNK.NNP
*्*िं*े*	UNK
ं*्*्*्	UNK
**्*़े*ी*	UNK
*ं*्***ा**ी*	UNK
*ै*ा*्*ु**्*	UNK
*्*्*्*ि*्*े	NN
*ु*ः*ू*्*ां**	UNK
*ो*़्*ि**	UNK
*ा*्****ि*्*	NN
*़ॉ*्*ू*ें*े**	UNK
*ा*्*ु*ि*्*ि*ों	UNK
*ं*ो***ी*	UNK
*ां*ु*ि*ि*ों	NN
*ा*्**ा*्*्*	NN
****े***़*े	UNK
*ी*ा*ा	VM.NN
**ु*ि*्*्*	UNK
*ा*ा*्*ी***	NN
*िं**े**्*	UNK
*ै***ि*ा*ा*्**	UNK
*ं*ी*ॉ*़ी	UNK
***ो*ौ*्*़	UNK
*ी*ा*े	XC.UNK.VM.NN
*ी*ा*ू	UNK
*ी*ा*ृ	UNK
*****्*्*्*्**ा**ा	UNK
***ा*ि*ों	UNK.NN
*****्*्*्*्*******्*्*्*्**ि**	UNK
**़*ा**ा	UNK
*ै**ु*े	UNK
***ं*ु*	UNK
**्***ं**	UNK
*े**़ी*	UNK
*ा*ा*्**ः	RB
**ा*ं*ी**ो	UNK
**्*ि*ा*े*ू*	UNK
*ा*ा**ा*	NN
*्*ौ*ा*ों	NN
*ि*ां*़	UNK
**ं*ो*	NN
*ि*ां*ा	NN
**ं**	NN.XC.JJ.PSP.UNK.NNP
*ि*ा*ी*	UNK.NN.JJ
*ो**ि*़्*	UNK
*ी**ं*्*े*ों	UNK
*े*ि*ा*े*ी	UNK
*्*े*ी**्*ा	UNK
*ृ***्*ं*	UNK
*े*ा**े*ा	UNK
**ि*्**्*****्*्*्*्**	UNK
*ा*ा*्**ा	NN
*ु*्***्***ा	UNK
*ा*्**़*ि*	UNK
**ू***्*ी*	UNK
*ि**्*ी*	XC
*ा*****्*्*्*्**ा	UNK
**ि*ा**ृ*्*ा	UNK
*ि*ू*़्*ा**़्*ु*ी	UNK
***ि*ो**ा*	UNK
*्**ं*	XC.UNK.JJ.NN
*्*ि*़्*ु*	UNK
*्*ा*ी*ी	NNP
**ा****ि*ा*	UNK
***ा*ा*	XC.UNK.JJ.NN
***ि*्***ा	UNK
*्*्*ो*ो*ि**	UNK
ंं	VAUX.QC
*्***ा*्**	NN
*ा***ा*ः	UNK
*े*्**े*	NN
***ु*़्**	UNK
****़्*ा**	UNK
*्**ी**ों	UNK
*ुं**ा*ी	NN
*े**़ि*	UNK
*ा*ा*ें	NN
*ा*ूं	VAUX.UNK.VM
*िं*ि*ा**ि*	NN
*ाँ**ाँ	QC
*ै****े	UNK
*ै****ी	XC.UNK
***्**ा*ी	UNK.NN.JJ.VM
*ॉ**्*ा*्*	UNK
*्**ि*्*ा**े*ा	UNK
*ा*ा*ु*्*ि	UNK
*ु**ा*ु*्*ी*	JJ
***्**ा*े	JJ
*ी***ा*्	UNK
**ि*ा*ु***्*ि*ी	NN
*ि*ो*ा**	UNK
*्**्*ि*्*	NN.JJ
**ें*ा	NN
*ं*ा**ा*ु	UNK
******्*्*्*्**ि*ा*ी	UNK
*ृ*्*ि**्*ा	NN
*़ि*़ा***	UNK
*ु*्*्*्	UNK
**ुं*ा*ें	UNK
*****्*्*्*्**ां**्**्*ो*	UNK
**ो*ै*्*ा*ि*	JJ
*्**ि*ा*	UNK.NN
*ा**्**ै**	UNK
***्**ा*्*्**	UNK
*ा*****्*्*्*्**्*	UNK
*ं*ा*ा*े*	JJ
*ैं**ि*ा*	UNK
**्*िं*ां	UNK
****ु*्*ा	UNK
**ु*्*ि**ा	UNK
*ं*ा**ा*ा	NN
*ै*़्*ि*ो	UNK
*ै**़्*ि*	UNK
*ि*ि*ा*्*्*ि*ों	NN
ं**्*	UNK
**ा***ी*ी	UNK
**ॉं	VM.NN.PRP
*्**्*ा*ं**ु*ा**े*़	UNK
**ो*ि***्*़	UNK
***्**ा*ँ	NN
***्**ा*ं	UNK.NN
*ै****ा	UNK
*ी*्**ा*ि*	XC.JJ
*ु**्*ा*ू*्**	JJ
**्**़ा*	UNK
*ि**ी***्*े*ा**	UNK
*ुं**ा*ा	UNK.JJ
*ं*ा**ा*ँ	NN
*ं*ा**ा*ं	UNK.NN
**्*ा*ं**	UNK.NN
*े*ि*ें*ी	UNK
*ं**़	UNK
**ी**ं	UNK
*ं*ु*िं*ों	UNK
*ं**ि***	UNK
*े*ें*े	VM
*़**ो	UNK
*ी*़**ा*़	UNK
**ि*्*्*े*	XC.JJ.NN.NNP
*ि*्*ा*ा**ि*्*ो**	UNK
*़**े	UNK
****ां*्**	UNK
*ा*्*्*ी	UNK.NN
*ं**ू*ों	NN
*ु*़े*ी	UNK
*े*ा*ु*ा	UNK
*़**ी	UNK.NNP
*ा****ो*ी	UNK
*्*ा*्*ा**ा**ी*ु**	UNK
*्****ं**	UNK
*ि***्*ि*ाँ	NN
*ि*्*ा*ी***	NN
*्*ा*ा*ी*ीं	UNK
**े*ा****ा	UNK
*्*ू*ा*ॉ**	UNK
***्*****	JJ
****ा*ि*ों	UNK.NN
**्**ा*ों	UNK.NN
*ू**े*ु*ं	NN
*ै*्*ी**ं*ं*	UNK
**ी*ि*्**ी****ा	UNK
**ि*****्*्*्*्**ु*	UNK
*ो**ि**ा	UNK
*ं*ा***ौ*़ा*	UNK
*ि*्*ा*ू*्**	RB.JJ
*ै**ि***्**	UNK
*े*ो*ॉ*	NN
*ू*्*्*े	UNK
**ि*ौ*ि*	UNK.JJ
*ं*ि***ि*	UNK
*ू*्*्*ी	UNK
**ि*ं*ा*्**	UNK
**़ी*ी	UNK
*्*ु*िं*	UNK
*ी*्*ा*ु	NN
*ां*ा*ि*	JJ
*्*ि*़्*ा	UNK
*़*ी*ि*	UNK
*ु***ु*्*ि	UNK
*ु**ि*्**	JJ
*ो*ी*ी*	UNK.NNP
*़ि**ा	UNK
**़ी*़	UNK
*ं*ी***ृ*्*	UNK
**़ी*ा	UNK
**्*ौ*ें*	UNK
*ू*्*्*ा	UNK.NN
*ू*्*्*ि	NN
*ं*****्*्*्*्***ि*	UNK
*ा*ू**़ी	UNK
*े*े*िं*	NNP
*ा**ें***ा**ें***ि*	UNK
*ो**ि**े	UNK
*ि*ि*्*ि	UNK
*ि*्*े*्**	XC.NN
*ं*ो*ो*ि**	UNK
*ू*्***ि*ां*ा	UNK
*े**े**ों	NN
*ू*्*ो*ि*े**	NN
**्****ी*ां*ा	UNK
*्*ा*ि*ा*्*्*	NN
*्**्*ि*****्*्*्*्**	UNK
*ि*्**ु*़्*	UNK
*****्*ू*ि*ी	UNK
